,carat,cut,color,clarity,depth,table,x,z,price
33284,1.0,3,4,3,61.0,57.0,6.51,3.94,4032.0
33285,0.3,4,2,4,61.4,55.0,4.32,2.67,524.0
33286,0.4,4,0,3,63.0,59.0,4.64,2.94,622.0
33287,0.7,2,5,7,61.6,56.0,5.65,3.53,2326.0
33288,1.7,3,5,5,60.7,61.0,7.68,4.64,11369.0
33289,1.0,3,5,5,61.8,59.0,6.47,3.96,4372.0
33290,1.51,2,2,5,62.6,56.0,7.32,4.53,14294.0
33291,0.4,4,1,5,62.0,57.0,4.66,2.9,912.0
33292,0.72,3,4,3,60.9,59.0,5.87,3.55,1901.0
33293,0.5,2,6,2,62.3,55.0,5.07,3.17,895.0
33294,0.32,3,3,6,60.8,59.0,4.41,2.69,561.0
33295,0.32,3,3,6,61.9,58.0,4.39,2.71,1080.0
33296,1.21,2,6,3,61.6,55.0,6.81,4.21,5324.0
33297,0.45,4,4,6,60.1,58.0,4.9,3.03,1263.0
33298,0.43,2,5,6,61.1,57.0,4.86,2.98,916.0
33299,1.04,3,0,4,58.7,58.0,6.53,3.96,7041.0
33300,2.18,3,2,5,61.2,60.0,8.38,5.1,18717.0
33301,1.33,3,5,5,62.5,61.0,7.02,4.38,6316.0
33302,0.41,4,0,2,62.3,56.0,4.76,2.98,791.0
33303,0.9,3,4,5,61.2,61.0,6.21,3.78,3810.0
33304,0.25,1,0,7,58.3,61.0,4.16,2.4,548.0
33305,1.06,2,2,5,61.0,57.0,6.57,4.02,7075.0
33306,0.31,4,2,1,61.4,55.0,4.39,2.7,914.0
33307,0.82,2,2,3,61.7,53.0,6.0,3.74,2841.0
33308,0.33,4,5,2,62.8,58.0,4.39,2.77,445.0
33309,1.3,4,3,4,61.9,56.0,6.97,4.34,7747.0
33310,1.51,4,4,7,63.1,59.0,7.28,4.59,11934.0
33311,1.01,4,4,2,63.5,57.0,6.31,4.02,4659.0
33312,0.55,2,4,1,61.5,55.0,5.28,3.25,2120.0
33313,1.51,4,5,4,62.6,59.0,7.28,4.56,9343.0
33314,1.3,3,3,6,60.5,60.0,7.05,4.25,11162.0
33315,0.53,2,5,3,62.2,56.0,5.15,3.22,1163.0
33316,0.72,2,1,2,61.0,57.0,5.78,3.53,2835.0
33317,0.7,2,3,6,61.9,58.0,5.71,3.53,3354.0
33318,0.4,3,4,2,62.8,59.0,4.69,2.94,855.0
33319,0.72,1,6,2,60.1,64.0,5.75,3.48,2679.0
33320,0.3,2,5,7,62.1,54.0,4.29,2.67,515.0
33321,2.01,3,6,3,62.0,59.0,8.04,5.0,12403.0
33322,0.9,4,1,2,63.1,58.0,6.18,3.89,4092.0
33323,0.3,3,3,4,61.7,59.0,4.3,2.64,608.0
33324,0.73,3,2,3,59.5,60.0,5.89,3.49,2393.0
33325,0.5,3,3,4,59.9,62.0,5.1,3.09,1629.0
33326,0.43,2,4,7,62.1,55.0,4.82,3.01,943.0
33327,1.7,3,0,2,61.9,59.0,7.64,4.72,15238.0
33328,0.31,2,2,6,61.6,55.0,4.36,2.7,975.0
33329,1.0,3,2,2,61.9,57.0,6.34,3.94,5412.0
33330,0.4,1,3,5,63.5,56.0,4.68,2.98,807.0
33331,0.41,4,1,3,63.3,56.0,4.73,2.98,818.0
33332,1.42,2,4,2,62.0,54.0,7.17,4.46,8529.0
33333,0.35,3,5,3,60.9,58.0,4.56,2.77,512.0
33334,1.01,3,4,2,62.3,58.0,6.42,3.98,4513.0
33335,0.7,4,5,4,62.2,57.0,5.69,3.55,2276.0
33336,0.65,4,2,5,64.0,55.3,5.5,3.44,1963.0
33337,0.32,4,1,2,63.3,55.0,4.36,2.75,672.0
33338,1.01,4,2,3,62.1,58.0,6.35,3.96,4332.0
33339,0.55,4,4,2,60.1,61.0,5.33,3.19,1316.0
33340,1.01,1,3,3,63.8,53.0,6.41,4.06,4185.0
33341,0.92,2,4,4,62.3,55.0,6.24,3.9,4587.0
33342,1.95,4,4,5,62.6,55.0,8.0,4.98,17374.0
33343,0.31,3,3,7,60.0,62.0,4.44,2.65,907.0
33344,0.42,3,2,2,58.8,60.0,4.74,2.87,838.0
33345,1.23,2,2,3,62.3,58.0,6.8,4.25,5894.0
33346,1.05,2,3,5,60.9,59.0,6.51,4.02,6981.0
33347,1.01,2,6,7,62.2,56.0,6.37,3.98,4850.0
33348,1.01,4,1,5,62.3,59.0,6.39,4.0,6310.0
33349,0.72,3,0,5,61.0,59.0,5.77,3.54,2721.0
33350,2.15,3,3,3,61.2,58.0,8.42,5.1,11985.0
33351,0.51,2,2,2,61.3,56.0,5.11,3.17,1406.0
33352,0.78,2,0,3,61.0,57.0,5.91,3.64,3454.0
33353,1.25,2,4,7,60.6,57.0,7.0,4.23,8036.0
33354,1.01,2,2,2,61.7,56.0,6.45,3.99,5932.0
33355,0.73,4,2,5,62.8,57.0,5.7,3.58,2855.0
33356,0.7,3,4,7,60.6,58.0,5.88,3.43,2536.0
33357,0.7,1,1,5,58.7,63.0,5.69,3.35,2912.0
33358,1.02,3,2,6,62.6,59.0,6.41,4.0,9550.0
33359,1.51,4,3,5,58.9,60.0,7.47,4.42,12756.0
33360,0.32,3,3,5,61.3,58.0,4.38,2.7,720.0
33361,1.16,2,5,3,62.4,55.0,6.76,4.2,3190.0
33362,0.46,1,2,1,56.2,61.0,5.16,2.92,1806.0
33363,0.71,4,3,5,64.2,56.0,5.6,3.61,2072.0
33364,0.41,4,3,4,62.4,57.0,4.71,2.95,899.0
33365,1.2,3,2,4,61.3,61.0,6.86,4.21,9370.0
33366,0.36,2,4,2,62.3,57.0,4.54,2.84,505.0
33367,0.55,2,3,5,61.8,58.0,5.23,3.24,1659.0
33368,1.01,2,3,4,61.9,56.0,6.44,4.0,7179.0
33369,0.38,2,3,6,61.3,57.0,4.62,2.85,995.0
33370,0.33,2,3,7,62.5,54.0,4.45,2.77,965.0
33371,1.34,4,6,4,61.7,59.0,7.03,4.37,6237.0
33372,0.9,3,1,5,62.2,59.0,6.18,3.83,4500.0
33373,0.3,0,3,7,64.4,58.0,4.21,2.69,819.0
33374,0.5,4,2,3,63.1,60.0,5.0,3.17,1020.0
33375,1.72,3,2,2,62.0,58.0,7.68,4.72,14892.0
33376,0.55,3,3,2,60.7,56.0,5.38,3.25,1226.0
33377,2.05,3,3,2,60.0,60.0,8.4,4.91,17988.0
33378,1.25,2,0,1,61.8,55.0,6.95,4.28,16823.0
33379,1.0,3,1,4,61.9,60.0,6.44,3.98,7392.0
33380,1.52,4,2,5,62.9,53.3,7.36,4.61,15649.0
33381,0.96,4,3,3,62.0,56.0,6.29,3.95,2364.0
33382,0.31,2,3,1,61.1,57.0,4.39,2.7,891.0
33383,0.25,4,2,1,61.5,56.0,4.04,2.48,337.0
33384,0.4,4,1,3,58.7,57.0,4.88,2.88,611.0
33385,0.9,2,1,3,62.6,57.0,6.13,3.86,3808.0
33386,1.63,4,3,4,62.5,60.0,7.43,4.67,14453.0
33387,0.91,4,5,3,63.4,58.0,6.08,3.87,3006.0
33388,1.71,3,3,5,60.9,58.0,7.72,4.69,11351.0
33389,0.34,3,4,5,61.3,60.0,4.53,2.76,689.0
33390,0.6,3,3,6,61.9,58.0,5.39,3.35,3333.0
33391,0.41,4,3,6,59.8,61.0,4.79,2.88,863.0
33392,0.36,3,0,5,59.1,58.0,4.68,2.75,1094.0
33393,1.5,2,5,4,62.8,57.0,7.24,4.59,8873.0
33394,1.05,2,4,5,62.3,57.0,6.49,4.03,5166.0
33395,0.5,3,2,5,60.9,58.0,5.19,3.12,1562.0
33396,2.01,1,2,3,64.0,58.0,7.94,5.05,17313.0
33397,0.47,2,3,6,61.6,56.0,4.99,3.09,1421.0
33398,0.53,3,1,5,59.3,61.0,5.29,3.13,1318.0
33399,0.33,2,1,1,62.1,55.0,4.44,2.75,1114.0
33400,1.51,4,3,4,63.0,61.0,7.29,4.62,13811.0
33401,0.5,3,1,3,61.4,60.0,5.09,3.14,1362.0
33402,1.73,4,3,7,62.6,55.0,7.66,4.83,18211.0
33403,0.32,4,4,2,63.0,57.0,4.35,2.76,526.0
33404,1.53,3,5,5,62.1,59.0,7.35,4.57,7539.0
33405,2.08,2,5,5,62.0,56.0,8.16,5.11,17916.0
33406,0.7,3,0,3,59.5,60.0,5.77,3.43,2423.0
33407,0.32,2,3,4,61.2,57.0,4.4,2.7,645.0
33408,0.4,2,3,6,62.0,56.0,4.73,2.94,1229.0
33409,0.33,4,5,6,58.9,61.0,4.52,2.67,748.0
33410,0.72,2,2,3,61.8,57.0,5.75,3.56,2456.0
33411,1.13,2,4,5,62.0,57.0,6.7,4.14,5885.0
33412,0.95,3,3,3,61.0,58.0,6.16,3.88,3181.0
33413,0.73,3,2,4,62.6,60.0,5.75,3.59,2826.0
33414,1.17,4,4,3,63.1,58.0,6.72,4.22,5245.0
33415,1.21,3,3,5,59.4,58.0,6.77,4.2,7792.0
33416,0.5,4,3,7,60.9,61.0,5.11,3.12,1838.0
33417,0.4,3,3,6,62.7,58.0,4.69,2.9,1123.0
33418,0.71,3,2,2,58.0,61.0,5.81,3.47,2633.0
33419,0.34,2,0,1,59.8,58.0,4.57,2.74,2287.0
33420,0.93,2,2,2,62.1,54.0,6.25,3.9,4265.0
33421,0.4,4,3,5,62.8,61.0,4.67,2.92,807.0
33422,0.28,2,2,7,62.6,54.0,4.21,2.64,787.0
33423,2.09,2,4,3,61.3,57.0,8.3,5.0,15011.0
33424,1.01,3,4,3,61.6,61.0,6.39,3.91,2828.0
33425,1.01,3,2,3,63.0,56.0,6.35,3.98,3897.0
33426,0.4,3,0,5,60.6,59.0,4.8,2.88,1050.0
33427,1.01,3,1,2,62.8,57.0,6.41,4.01,5599.0
33428,0.4,1,1,2,63.7,56.0,4.69,2.98,882.0
33429,1.21,4,3,3,62.7,59.0,6.66,4.2,5308.0
33430,0.41,1,2,2,63.5,56.0,4.68,3.0,904.0
33431,1.01,2,1,4,60.4,59.0,6.52,3.92,7458.0
33432,1.28,1,4,3,59.2,62.0,7.22,4.08,6199.0
33433,1.71,2,5,2,61.9,57.0,7.49,4.79,9881.0
33434,1.09,2,3,5,62.4,55.0,6.61,4.11,7292.0
33435,0.51,4,2,5,63.1,57.0,5.1,3.21,1574.0
33436,0.5,4,1,5,61.3,59.0,5.12,3.11,1624.0
33437,0.37,2,0,7,61.6,55.0,4.61,2.85,1071.0
33438,0.62,4,3,5,63.2,55.0,5.42,3.42,1815.0
33439,0.53,2,3,5,61.2,56.0,5.26,3.2,1607.0
33440,0.33,2,3,6,61.3,56.0,4.46,2.73,1040.0
33441,0.51,4,2,7,60.8,56.0,5.18,3.16,2054.0
33442,0.38,4,4,5,62.8,56.0,4.59,2.89,700.0
33443,0.36,4,3,4,62.9,57.0,4.56,2.88,726.0
33444,0.44,1,6,4,63.2,55.0,4.82,3.06,694.0
33445,1.05,0,2,2,64.6,57.0,6.48,4.11,5186.0
33446,0.77,0,6,4,61.2,66.0,5.92,3.6,2005.0
33447,1.05,3,2,3,62.3,56.0,6.55,4.07,4363.0
33448,0.71,2,0,2,60.2,56.0,5.86,3.52,2822.0
33449,0.32,2,3,7,61.8,55.0,4.43,2.73,936.0
33450,0.57,2,1,7,62.3,54.0,5.3,3.32,2615.0
33451,0.29,4,1,4,60.9,57.0,4.29,2.62,541.0
33452,0.57,3,2,2,61.8,57.0,5.34,3.29,1410.0
33453,2.02,2,6,2,62.4,56.0,8.03,5.06,12591.0
33454,1.01,2,6,2,63.6,59.0,6.48,3.91,4194.0
33455,1.22,2,4,7,61.8,57.0,6.85,4.24,8014.0
33456,1.28,2,3,1,61.7,56.0,6.97,4.3,13360.0
33457,1.51,4,5,4,61.8,63.0,7.34,4.52,9640.0
33458,0.72,1,1,3,59.7,62.0,5.85,3.5,2497.0
33459,0.33,2,1,6,61.7,56.0,4.46,2.74,1052.0
33460,0.38,2,3,4,61.8,56.0,4.65,2.87,1069.0
33461,0.3,3,0,5,61.0,58.0,4.34,2.64,911.0
33462,0.7,3,6,7,60.6,58.0,5.73,3.5,1764.0
33463,0.35,2,5,5,61.4,55.0,4.54,2.8,509.0
33464,0.74,4,0,5,62.2,59.0,5.8,3.62,3498.0
33465,1.57,3,5,3,62.2,60.0,7.43,4.6,6401.0
33466,0.33,3,1,2,61.1,58.0,4.47,2.72,743.0
33467,1.5,3,5,4,61.6,59.0,7.32,4.49,9828.0
33468,2.01,4,5,2,64.1,58.0,7.89,5.07,15145.0
33469,1.01,4,2,5,60.8,58.0,6.44,3.93,6213.0
33470,0.41,4,5,7,63.1,59.0,4.75,2.99,1061.0
33471,0.38,3,4,2,59.7,60.0,4.68,2.79,812.0
33472,0.71,3,1,2,62.1,62.0,5.7,3.53,2215.0
33473,1.01,2,3,5,62.4,56.0,6.42,4.0,5946.0
33474,0.45,4,1,5,61.8,58.0,4.9,3.04,1129.0
33475,0.32,3,1,2,60.4,61.0,4.42,2.66,672.0
33476,1.5,4,6,2,60.2,63.0,7.38,4.43,7140.0
33477,1.01,3,1,4,60.8,59.0,6.46,3.92,7964.0
33478,0.55,2,0,5,61.5,56.0,5.28,3.24,2030.0
33479,1.51,4,4,4,62.8,57.0,7.23,4.56,15513.0
33480,1.08,4,1,3,59.5,59.0,6.71,4.01,4840.0
33481,1.51,2,6,2,61.4,57.0,7.38,4.55,8049.0
33482,0.33,2,3,7,61.7,54.0,4.42,2.72,965.0
33483,0.56,2,4,7,62.3,54.0,5.32,3.27,2463.0
33484,0.35,2,1,5,62.4,57.0,4.5,2.81,706.0
33485,1.2,1,6,5,63.7,56.0,6.67,4.23,5053.0
33486,1.7,2,4,6,61.4,57.0,7.63,4.7,14603.0
33487,0.75,3,1,5,61.9,59.0,5.86,3.57,2814.0
33488,1.09,2,2,3,61.6,55.0,6.64,4.08,5127.0
33489,0.41,3,1,3,61.2,59.0,4.8,2.93,876.0
33490,1.0,3,1,3,62.8,59.0,6.39,3.97,4200.0
33491,0.29,1,1,6,63.2,60.0,4.17,2.64,617.0
33492,0.39,4,2,2,60.0,55.0,4.76,2.86,661.0
33493,1.01,2,3,3,62.1,57.0,6.48,4.01,4350.0
33494,0.41,4,2,3,60.8,58.0,4.78,2.92,647.0
33495,0.7,2,2,3,60.1,57.0,5.78,3.48,2163.0
33496,0.41,2,1,4,62.0,57.0,4.73,2.94,1007.0
33497,1.31,2,5,5,61.7,55.0,7.05,4.35,6873.0
33498,0.24,3,3,1,62.1,57.0,4.0,2.46,559.0
33499,1.01,3,0,2,62.9,59.0,6.39,4.03,5543.0
33500,0.58,2,0,2,62.2,55.0,5.33,3.33,1446.0
33501,0.33,2,4,2,60.9,56.0,4.5,2.75,511.0
33502,1.52,2,6,4,61.3,55.0,7.35,4.54,7740.0
33503,0.32,2,1,1,61.9,55.0,4.38,2.72,1018.0
33504,0.39,3,3,6,59.9,59.0,4.75,2.88,1170.0
33505,1.2,3,4,5,63.0,56.0,6.74,4.22,5833.0
33506,0.41,2,2,4,62.5,57.0,4.75,2.97,1007.0
33507,0.56,2,4,5,62.2,55.3,5.26,3.28,1691.0
33508,1.22,2,6,4,60.8,57.0,6.85,4.18,5504.0
33509,0.41,2,1,5,61.8,55.0,4.76,2.97,935.0
33510,0.3,3,3,3,58.1,61.0,4.47,2.58,977.0
33511,0.57,4,5,2,62.5,58.0,5.22,3.28,1180.0
33512,0.6,4,2,2,60.3,59.0,5.42,3.29,1378.0
33513,0.54,3,4,4,61.3,56.0,5.25,3.21,1637.0
33514,2.25,3,4,3,62.8,59.0,0.0,0.0,18034.0
33515,1.0,1,0,3,64.0,54.0,6.29,4.01,3304.0
33516,0.76,2,0,5,63.0,56.0,5.83,3.66,3248.0
33517,1.51,2,3,5,62.4,56.0,7.36,4.59,11917.0
33518,0.42,3,2,5,61.7,59.0,4.82,2.95,945.0
33519,1.01,2,1,2,61.1,57.0,6.5,3.96,6346.0
33520,0.74,3,1,2,61.4,57.0,5.83,3.57,2042.0
33521,1.28,4,1,7,59.5,56.0,7.12,4.25,11853.0
33522,0.24,4,2,6,59.4,60.0,4.04,2.41,478.0
33523,1.13,4,4,3,60.4,56.0,6.78,4.07,5620.0
33524,1.73,3,4,2,62.4,58.0,7.61,4.76,9428.0
33525,0.34,3,4,1,61.2,60.0,4.5,2.74,995.0
33526,1.29,1,2,2,63.8,60.0,6.9,4.39,7828.0
33527,0.61,2,3,6,61.2,56.0,5.46,3.35,3008.0
33528,0.51,3,3,7,62.4,59.0,5.13,3.18,1873.0
33529,0.76,2,4,5,62.5,57.0,5.85,3.6,3038.0
33530,0.7,2,0,2,61.8,59.0,5.7,3.47,2355.0
33531,1.65,3,2,3,60.4,61.0,7.7,4.64,9693.0
33532,1.21,2,3,7,60.6,57.0,6.9,4.18,10256.0
33533,0.31,2,2,1,60.9,56.0,4.37,2.67,914.0
33534,0.3,2,1,3,60.2,57.0,4.36,2.63,658.0
33535,0.31,2,3,5,62.1,55.0,4.34,2.7,511.0
33536,1.16,3,5,5,62.4,58.0,6.69,4.16,5016.0
33537,0.92,3,1,5,61.2,62.0,6.27,3.82,4600.0
33538,0.71,4,4,3,62.8,55.1,5.7,3.55,2339.0
33539,0.5,3,3,4,62.2,59.0,5.04,3.15,1624.0
33540,0.32,2,3,4,61.3,57.0,4.46,2.72,828.0
33541,0.9,2,1,5,62.1,57.0,6.15,3.9,4678.0
33542,0.43,4,0,2,63.4,57.0,4.81,3.04,858.0
33543,0.5,2,1,5,61.7,56.0,5.01,3.19,1261.0
33544,1.13,3,4,2,62.1,58.0,6.7,4.15,5410.0
33545,0.31,4,3,2,61.8,55.0,4.35,2.69,490.0
33546,0.9,4,1,2,63.1,60.0,6.18,3.89,4092.0
33547,0.44,3,2,4,61.9,59.0,4.84,3.01,1235.0
33548,0.58,4,3,7,59.1,59.6,5.39,3.19,2021.0
33549,0.61,2,1,5,61.9,55.0,5.45,3.42,2248.0
33550,0.55,2,2,7,61.5,56.0,5.24,3.23,2294.0
33551,0.41,4,4,3,61.5,59.0,4.8,2.96,810.0
33552,0.33,2,0,2,62.4,54.0,4.42,2.76,608.0
33553,0.74,4,1,5,61.4,63.0,5.75,3.55,2638.0
33554,0.3,3,3,7,60.4,60.0,4.34,2.61,819.0
33555,2.22,1,5,3,62.7,61.2,8.36,5.2,14285.0
33556,0.59,1,2,5,64.9,57.0,5.2,3.39,1643.0
33557,1.03,2,0,2,62.4,57.0,6.47,4.03,5653.0
33558,0.3,3,0,2,62.2,58.0,4.31,2.67,709.0
33559,1.02,3,3,4,62.0,56.0,6.5,4.01,6683.0
33560,2.04,3,4,3,60.8,58.0,8.14,5.0,17864.0
33561,0.31,2,3,6,62.0,57.0,4.38,2.73,842.0
33562,0.33,2,4,7,61.9,55.0,4.45,2.76,666.0
33563,0.36,3,1,4,61.9,58.0,4.52,2.81,789.0
33564,0.3,1,3,2,63.8,56.0,4.26,2.73,447.0
33565,0.42,3,2,4,62.7,56.0,4.77,2.98,1176.0
33566,1.5,2,6,5,60.0,57.0,7.47,4.44,7503.0
33567,1.69,2,3,2,61.8,53.0,7.68,4.75,16131.0
33568,0.4,1,0,3,63.9,53.0,4.71,3.0,798.0
33569,1.42,2,5,2,61.9,57.0,7.23,4.45,7157.0
33570,0.3,3,3,2,63.0,61.0,4.29,2.67,497.0
33571,0.33,2,0,4,61.4,55.0,4.48,2.75,978.0
33572,0.31,2,4,6,62.7,55.0,4.33,2.73,707.0
33573,1.4,1,3,7,63.4,59.0,7.17,4.47,11519.0
33574,0.57,2,3,6,61.9,57.0,5.31,3.3,2217.0
33575,0.7,0,5,5,64.4,55.0,5.6,3.59,1996.0
33576,0.39,2,4,3,61.5,57.0,4.66,2.88,558.0
33577,0.42,1,1,7,64.1,57.0,4.7,3.02,1269.0
33578,1.51,1,5,7,63.6,58.0,7.29,4.63,7255.0
33579,0.31,4,3,2,63.0,56.0,4.3,2.72,462.0
33580,0.5,2,0,3,61.0,57.0,5.15,3.13,1250.0
33581,0.77,2,2,3,62.0,56.0,5.92,3.65,2107.0
33582,0.72,0,5,7,65.7,57.0,5.56,3.68,1922.0
33583,1.37,3,3,3,59.6,60.0,7.12,4.3,6495.0
33584,0.25,4,1,6,60.7,61.0,4.07,2.48,575.0
33585,0.43,3,0,5,60.2,59.0,4.92,2.95,1129.0
33586,0.4,4,2,3,62.1,57.0,4.7,2.93,579.0
33587,0.41,1,2,7,58.6,60.0,4.83,2.84,1074.0
33588,0.78,3,1,2,62.1,58.0,5.86,3.65,3146.0
33589,0.51,1,3,5,63.6,56.0,5.07,3.25,978.0
33590,0.7,2,2,6,62.4,55.0,5.65,3.54,2888.0
33591,1.25,2,5,4,61.6,56.0,6.91,4.27,7485.0
33592,0.7,3,6,5,61.2,60.0,5.7,3.51,1843.0
33593,0.35,2,3,5,61.0,56.0,4.56,2.79,628.0
33594,1.14,2,3,2,61.7,56.0,6.71,4.15,6741.0
33595,1.25,2,4,2,62.4,55.0,6.9,4.3,7573.0
33596,0.31,3,0,2,60.2,56.0,4.33,2.65,732.0
33597,0.39,2,2,7,61.9,54.8,4.68,2.9,1036.0
33598,0.43,2,3,2,61.6,55.1,4.85,3.0,1005.0
33599,0.31,3,4,5,62.4,60.0,4.33,2.69,488.0
33600,1.52,4,4,3,63.1,55.0,7.36,4.62,7600.0
33601,0.32,4,5,2,62.9,56.0,4.38,2.76,550.0
33602,1.02,3,3,3,62.5,59.0,6.37,4.01,4291.0
33603,0.53,2,0,5,61.7,55.0,5.23,3.22,1956.0
33604,0.32,4,5,5,63.0,56.0,4.38,2.77,449.0
33605,0.39,2,1,1,60.2,56.0,4.79,2.88,1123.0
33606,0.4,1,3,2,63.2,58.0,4.61,2.94,655.0
33607,0.31,1,4,4,63.6,57.0,4.29,2.72,544.0
33608,1.41,4,2,3,61.4,59.0,7.17,4.41,7215.0
33609,0.8,2,2,2,61.0,56.0,5.98,3.67,3137.0
33610,0.31,2,2,6,61.4,56.0,4.37,2.69,840.0
33611,0.34,2,0,1,61.2,57.0,4.51,2.77,1272.0
33612,0.53,2,4,2,61.0,56.0,5.23,3.18,1268.0
33613,0.32,2,4,6,62.5,55.0,4.37,2.74,589.0
33614,0.7,4,2,2,61.3,59.0,5.68,3.5,2401.0
33615,1.32,4,4,2,62.3,58.0,6.96,4.35,7389.0
33616,0.31,2,2,1,62.3,54.0,4.33,2.71,914.0
33617,1.33,4,4,3,62.5,58.0,7.04,4.38,6482.0
33618,2.11,2,5,3,62.0,55.0,8.23,5.09,15282.0
33619,0.71,4,2,4,62.2,55.0,5.68,3.56,3045.0
33620,0.52,2,0,5,61.6,55.0,5.2,3.19,1919.0
33621,2.01,3,3,3,62.6,58.0,8.01,4.99,14502.0
33622,1.01,4,1,5,63.4,58.0,6.36,4.01,6666.0
33623,0.7,4,1,2,61.5,56.0,5.74,3.55,2239.0
33624,1.0,0,1,2,65.8,59.0,6.07,4.02,4798.0
33625,0.41,2,0,4,62.8,57.0,4.76,2.98,1230.0
33626,1.28,2,2,4,61.5,55.0,6.98,4.3,12061.0
33627,2.0,3,2,3,62.6,58.0,8.01,5.0,17760.0
33628,0.9,1,2,3,64.2,62.0,6.0,3.88,3016.0
33629,1.01,3,3,4,60.6,59.0,6.49,3.91,7257.0
33630,0.58,2,0,3,61.7,54.0,5.4,3.34,1356.0
33631,0.51,2,3,6,60.8,56.0,5.21,3.17,1839.0
33632,0.39,2,4,7,62.0,55.0,4.68,2.91,794.0
33633,1.56,3,5,4,60.8,59.0,7.46,4.59,9959.0
33634,0.72,4,0,2,61.5,58.0,5.75,3.54,3001.0
33635,1.03,2,1,4,61.9,57.0,6.46,4.0,8629.0
33636,0.62,3,2,2,59.8,60.0,5.56,3.31,1766.0
33637,1.01,1,2,5,63.1,59.0,6.3,3.99,5166.0
33638,2.3,2,4,3,62.6,57.0,8.43,5.25,14215.0
33639,1.71,3,5,5,62.8,59.0,7.58,4.74,11958.0
33640,1.04,4,2,7,62.8,57.0,6.42,4.04,9705.0
33641,0.36,4,3,2,62.4,57.8,4.52,2.81,606.0
33642,1.01,4,0,2,58.1,61.0,6.59,3.85,5055.0
33643,0.51,2,2,4,61.7,55.0,5.13,3.17,1728.0
33644,0.43,2,1,7,61.7,55.0,4.86,3.0,1235.0
33645,0.34,4,0,2,62.8,58.0,4.44,2.8,626.0
33646,1.01,3,3,4,62.7,58.0,6.41,4.01,6618.0
33647,1.24,2,6,5,61.7,55.0,6.99,4.28,5412.0
33648,1.07,3,2,2,59.6,58.0,6.61,3.99,6141.0
33649,1.13,2,3,3,62.9,54.0,6.77,4.21,5164.0
33650,1.5,4,5,0,62.6,63.0,7.19,4.52,4620.0
33651,1.7,3,3,5,60.9,60.0,7.73,4.69,16123.0
33652,0.35,2,1,5,62.2,56.0,4.51,2.84,767.0
33653,1.01,0,2,2,69.3,60.0,6.06,4.05,4276.0
33654,1.0,2,2,2,63.5,56.0,6.33,4.0,5935.0
33655,0.24,4,2,7,62.1,58.0,3.99,2.48,478.0
33656,0.7,3,0,2,62.4,59.0,5.64,3.49,2394.0
33657,0.54,2,4,6,60.4,55.0,5.27,3.2,1846.0
33658,0.34,2,0,5,61.6,55.0,4.48,2.78,687.0
33659,0.95,1,5,3,63.8,57.0,6.23,3.94,3644.0
33660,0.33,2,0,5,62.5,57.0,4.46,2.76,1002.0
33661,0.72,4,2,4,63.4,57.0,5.68,3.61,3432.0
33662,0.32,4,3,2,62.4,59.0,4.33,2.71,561.0
33663,0.93,3,4,5,60.3,62.0,6.39,3.81,4413.0
33664,0.6,2,3,7,61.4,55.0,5.44,3.36,2413.0
33665,0.99,3,2,5,62.6,55.0,6.5,4.02,5893.0
33666,0.51,2,0,5,61.5,56.0,5.21,3.19,1674.0
33667,0.71,2,5,3,62.5,57.0,5.69,3.57,2218.0
33668,2.51,3,6,3,59.3,58.0,8.87,5.25,16427.0
33669,0.3,2,0,7,58.8,57.0,4.32,2.59,814.0
33670,0.42,1,0,2,63.6,61.0,4.73,3.0,945.0
33671,1.01,3,2,2,62.3,58.0,6.44,4.0,5345.0
33672,0.33,2,2,6,62.0,55.0,4.44,2.76,880.0
33673,1.01,2,2,3,61.5,56.0,6.42,3.97,4458.0
33674,1.05,2,4,1,61.2,55.0,6.62,4.04,7329.0
33675,0.51,3,0,2,60.3,59.0,5.22,3.14,1687.0
33676,0.81,1,0,2,64.1,54.0,5.98,3.81,3324.0
33677,1.5,1,5,4,57.9,60.0,7.48,4.37,9828.0
33678,1.18,3,3,7,61.0,58.0,6.84,4.16,8025.0
33679,0.43,4,3,6,62.3,59.0,4.77,2.99,1207.0
33680,0.5,1,0,2,60.5,57.0,5.1,3.11,1447.0
33681,0.3,2,1,2,61.4,56.0,4.28,2.67,720.0
33682,0.33,2,2,6,62.0,56.0,4.43,2.75,912.0
33683,1.0,3,1,5,62.8,62.0,6.26,3.94,6272.0
33684,0.34,2,4,6,62.0,54.0,4.46,2.77,775.0
33685,0.59,2,1,5,61.4,55.0,5.4,3.36,1875.0
33686,0.3,4,4,2,60.1,55.0,4.38,2.64,432.0
33687,2.02,2,4,3,62.4,56.0,8.14,5.06,12680.0
33688,0.35,1,0,3,63.2,55.0,4.45,2.83,522.0
33689,0.74,2,5,7,62.3,55.0,5.77,3.61,2482.0
33690,0.91,2,0,3,62.4,57.0,6.22,3.87,3746.0
33691,1.11,4,1,3,61.7,63.0,6.54,4.07,4102.0
33692,0.7,3,4,6,59.2,60.0,5.87,3.45,2840.0
33693,1.01,3,3,4,62.0,59.0,6.38,4.01,6499.0
33694,0.43,3,2,6,60.3,58.0,4.91,2.95,1422.0
33695,0.34,3,1,3,61.7,58.0,4.54,2.79,612.0
33696,1.5,2,3,5,61.4,56.0,7.38,4.52,8736.0
33697,1.12,2,4,2,61.8,56.0,6.67,4.13,5838.0
